klsm128, 32, 139743400
klsm128, 32, 132658673
klsm128, 32, 138489088
klsm128, 32, 134448853
klsm128, 32, 134619515
klsm128, 32, 138861229
klsm128, 32, 135174585
klsm128, 32, 137972217
klsm128, 32, 133266492
klsm128, 32, 135253224
klsm256, 32, 183022672
klsm256, 32, 178151154
klsm256, 32, 181511115
klsm256, 32, 182878115
klsm256, 32, 186654097
klsm256, 32, 189220933
klsm256, 32, 182240681
klsm256, 32, 183009605
klsm256, 32, 186365307
klsm256, 32, 176737399
klsm128, 32, 136498610
klsm128, 32, 135596255
klsm128, 32, 138315222
klsm128, 32, 135171670
klsm128, 32, 136367737
klsm256, 32, 180271855
klsm256, 32, 184636646
klsm256, 32, 182679062
klsm256, 32, 179304065
klsm256, 32, 184058394
