klsm128, 8, 63329858
klsm128, 8, 64412468
klsm128, 8, 64109459
klsm128, 8, 62948264
klsm128, 8, 64023251
klsm128, 8, 64050838
klsm128, 8, 64188751
klsm128, 8, 64221593
klsm128, 8, 63156028
klsm128, 8, 63365431
klsm256, 8, 63704005
klsm256, 8, 63055431
klsm256, 8, 63335237
klsm256, 8, 63569472
klsm256, 8, 63374751
klsm256, 8, 62904559
klsm256, 8, 63246252
klsm256, 8, 63381349
klsm256, 8, 63242232
klsm256, 8, 63749588
klsm128, 8, 64128405
klsm128, 8, 63747215
klsm128, 8, 62999916
klsm128, 8, 64061651
klsm128, 8, 63938989
klsm256, 8, 63474577
klsm256, 8, 63328418
klsm256, 8, 63450979
klsm256, 8, 63177458
klsm256, 8, 63522948
