klsm128, 8, 30936902
klsm128, 8, 30990731
klsm128, 8, 30807844
klsm128, 8, 31072512
klsm128, 8, 31269842
klsm128, 8, 31180460
klsm128, 8, 30786405
klsm128, 8, 30939674
klsm128, 8, 30483645
klsm128, 8, 31105962
klsm256, 8, 30743639
klsm256, 8, 30719055
klsm256, 8, 30287382
klsm256, 8, 30520071
klsm256, 8, 30643255
klsm256, 8, 30265011
klsm256, 8, 30769458
klsm256, 8, 30431969
klsm256, 8, 30609190
klsm256, 8, 30849117
klsm128, 8, 30786245
klsm128, 8, 31119905
klsm128, 8, 30646090
klsm128, 8, 30557449
klsm128, 8, 30816972
klsm256, 8, 30447378
klsm256, 8, 30701189
klsm256, 8, 30659623
klsm256, 8, 30683260
klsm256, 8, 30384286
klsm128, 8, 28744079
klsm128, 8, 20671695
klsm128, 8, 14246222
klsm128, 8, 14413443
klsm128, 8, 14318759
klsm256, 8, 14360014
klsm256, 8, 14414791
klsm256, 8, 13982943
klsm256, 8, 14460245
klsm256, 8, 14680834
klsm128, 1, 260375
klsm128, 1, 259157
klsm128, 1, 261634
klsm128, 1, 261874
klsm128, 1, 263100
klsm256, 1, 246224
klsm256, 1, 244503
klsm256, 1, 246200
klsm256, 1, 244101
klsm256, 1, 247719
