klsm128, 8, 52267507
klsm128, 8, 51947179
klsm128, 8, 50949858
klsm128, 8, 51864357
klsm128, 8, 51987103
klsm128, 8, 50984533
klsm128, 8, 50573513
klsm128, 8, 51365281
klsm128, 8, 51962374
klsm128, 8, 51764169
klsm256, 8, 51008941
klsm256, 8, 51089533
klsm256, 8, 51174477
klsm256, 8, 51380125
klsm256, 8, 51231326
klsm256, 8, 51215251
klsm256, 8, 51274890
klsm256, 8, 51256186
klsm256, 8, 51112891
klsm256, 8, 51187827
klsm128, 8, 50885416
klsm128, 8, 50834170
klsm128, 8, 50977779
klsm128, 8, 52085564
klsm128, 8, 52153531
klsm256, 8, 51272924
klsm256, 8, 51348822
klsm256, 8, 50966838
klsm256, 8, 51272101
klsm256, 8, 51035953
